nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD
50,119,-99.0,-99.0,0.0,-99.0,4.0,-99.0,5.9
50,120,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.7
50,121,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.5
50,122,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.9
50,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,10.4
50,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,10.7
50,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,10.7
50,126,-99.0,-99.0,0.0,-99.0,4.0,-99.0,10.7
50,127,-99.0,-99.0,0.0,-99.0,4.0,-99.0,10.6
50,128,-99.0,-99.0,0.0,-99.0,4.0,-99.0,10.6
50,129,-99.0,-99.0,0.0,-99.0,4.0,-99.0,10.5
50,130,-99.0,-99.0,0.0,-99.0,4.0,-99.0,10.3
50,131,-99.0,-99.0,0.0,-99.0,4.0,-99.0,10.1
50,132,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.7
50,133,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.4
50,134,-99.0,-99.0,0.0,-99.0,4.0,-99.0,9.0
50,135,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.6
51,119,0.0,0.0,0.0,80.0,1.0,13.0,1.7
51,120,0.0,0.0,0.0,80.0,1.0,13.0,1.7
51,121,0.0,0.0,0.0,80.0,1.0,14.0,1.6
51,122,0.0,0.0,0.0,75.0,1.0,14.0,1.6
51,123,0.0,0.0,0.0,75.0,1.0,13.0,1.5
51,124,0.0,0.0,0.0,75.0,1.0,12.0,1.6
51,125,0.0,0.0,0.0,85.0,1.0,10.0,1.6
51,126,0.0,0.0,0.0,85.0,1.0,10.0,1.6
51,127,0.0,0.0,0.0,90.0,1.0,10.0,1.6
51,128,0.0,0.0,0.0,90.0,1.0,11.0,1.8
51,129,0.0,0.0,0.0,90.0,1.0,10.0,2.1
51,130,0.0,0.0,0.0,85.0,1.0,9.0,2.4
51,131,0.0,0.0,0.0,85.0,1.0,9.0,2.7
51,132,0.0,0.0,0.0,80.0,1.0,5.0,2.9
51,133,0.0,0.0,0.0,80.0,1.0,7.0,3.0
51,134,0.0,0.0,0.0,75.0,1.0,10.0,3.2
51,135,0.0,0.0,0.0,75.0,1.0,10.0,3.2
52,119,-99.0,-99.0,0.0,-99.0,4.0,-99.0,10.8
52,120,-99.0,-99.0,0.0,-99.0,4.0,-99.0,10.8
52,121,-99.0,-99.0,0.0,-99.0,3.0,-99.0,11.0
52,122,-99.0,-99.0,0.0,-99.0,3.0,-99.0,11.1
52,123,-99.0,-99.0,0.0,-99.0,3.0,-99.0,11.2
52,124,-99.0,-99.0,0.0,-99.0,3.0,-99.0,11.3
52,125,-99.0,-99.0,0.0,-99.0,3.0,-99.0,11.4
52,126,-99.0,-99.0,0.0,-99.0,3.0,-99.0,11.4
52,127,-99.0,-99.0,0.0,-99.0,3.0,-99.0,11.4
52,128,-99.0,-99.0,0.0,-99.0,3.0,-99.0,11.4
52,129,-99.0,-99.0,0.0,-99.0,3.0,-99.0,11.4
52,130,-99.0,-99.0,0.0,-99.0,3.0,-99.0,11.3
