nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD
50,119,-99.0,-99.0,0.0,-99.0,3.0,-99.0,3.6
50,120,-99.0,-99.0,0.0,-99.0,3.0,-99.0,5.2
50,121,-99.0,-99.0,0.0,-99.0,3.0,-99.0,6.7
50,122,-99.0,-99.0,0.0,-99.0,3.0,-99.0,7.0
50,123,-99.0,-99.0,0.0,-99.0,3.0,-99.0,7.2
50,124,-99.0,-99.0,0.0,-99.0,3.0,-99.0,7.3
50,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.2
50,126,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.1
50,127,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.9
50,128,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.8
50,129,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.7
50,130,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.6
50,131,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.4
50,132,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.3
50,133,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.1
50,134,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.0
50,135,-99.0,-99.0,0.0,-99.0,4.0,-99.0,5.8
51,119,0.0,0.0,0.0,90.0,1.0,0.0,1.6
51,120,0.0,0.0,0.0,90.0,1.0,1.0,1.3
51,121,0.0,0.0,0.0,85.0,1.0,1.0,1.2
51,122,0.0,0.0,0.0,90.0,1.0,1.0,1.0
51,123,0.0,0.0,0.0,90.0,1.0,0.0,1.0
51,124,0.0,0.0,0.0,90.0,1.0,-1.0,0.9
51,125,0.0,0.0,0.0,90.0,1.0,-3.0,0.9
51,126,0.0,0.0,0.0,90.0,1.0,-2.0,0.7
51,127,0.0,0.0,0.0,90.0,1.0,-2.0,0.6
51,128,0.0,0.0,0.0,90.0,1.0,-2.0,0.5
51,129,0.0,0.0,0.0,90.0,1.0,-3.0,0.6
51,130,0.0,0.0,0.0,90.0,1.0,-3.0,1.0
51,131,0.0,0.0,0.0,90.0,1.0,-2.0,1.3
51,132,0.0,0.0,0.0,90.0,1.0,-5.0,1.2
51,133,0.0,0.0,0.0,85.0,1.0,-4.0,1.1
51,134,0.0,0.0,0.0,80.0,1.0,-2.0,1.2
51,135,0.0,0.0,0.0,80.0,1.0,-2.0,1.3
52,119,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.7
52,120,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.6
52,121,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.6
52,122,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.5
52,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.4
52,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.4
52,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.3
52,126,-99.0,-99.0,0.0,-99.0,3.0,-99.0,3.2
52,127,-99.0,-99.0,0.0,-99.0,3.0,-99.0,3.1
52,128,-99.0,-99.0,0.0,-99.0,3.0,-99.0,3.1
52,129,-99.0,-99.0,0.0,-99.0,3.0,-99.0,3.0
52,130,-99.0,-99.0,0.0,-99.0,3.0,-99.0,2.9
52,131,-99.0,-99.0,0.0,-99.0,3.0,-99.0,2.8
52,132,-99.0,-99.0,0.0,-99.0,3.0,-99.0,2.7
52,133,-99.0,-99.0,0.0,-99.0,3.0,-99.0,2.6
52,134,-99.0,-99.0,0.0,-99.0,3.0,-99.0,2.6
52,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.5
53,119,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.3
53,120,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.1
53,121,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.9
53,122,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.7
53,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.5
53,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.4
53,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.3
53,126,-99.0,-99.0,0.0,-99.0,3.0,-99.0,6.1
53,127,-99.0,-99.0,0.0,-99.0,3.0,-99.0,6.0
53,128,-99.0,-99.0,0.0,-99.0,3.0,-99.0,5.9
53,129,-99.0,-99.0,0.0,-99.0,3.0,-99.0,5.9
53,130,-99.0,-99.0,0.0,-99.0,3.0,-99.0,5.8
53,131,-99.0,-99.0,0.0,-99.0,3.0,-99.0,5.7
53,132,-99.0,-99.0,0.0,-99.0,3.0,-99.0,5.7
53,133,-99.0,-99.0,0.0,-99.0,4.0,-99.0,5.7
53,134,-99.0,-99.0,0.0,-99.0,4.0,-99.0,5.7
