nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD
50,119,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.3
50,120,-99.0,-99.0,0.0,-99.0,4.0,-99.0,4.0
50,121,-99.0,-99.0,0.0,-99.0,4.0,-99.0,4.7
50,122,-99.0,-99.0,0.0,-99.0,4.0,-99.0,4.8
50,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,4.9
50,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,4.9
50,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,4.7
50,126,-99.0,-99.0,0.0,-99.0,4.0,-99.0,4.5
50,127,-99.0,-99.0,0.0,-99.0,4.0,-99.0,4.3
50,128,-99.0,-99.0,0.0,-99.0,4.0,-99.0,4.2
50,129,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.9
50,130,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.8
50,131,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.6
50,132,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.4
50,133,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.3
50,134,-99.0,-99.0,0.0,-99.0,4.0,-99.0,3.1
50,135,-99.0,-99.0,0.0,-99.0,4.0,-99.0,2.9
51,119,0.0,30.0,0.0,85.0,4.0,21.0,0.9
51,120,0.0,30.0,0.0,85.0,4.0,21.0,0.8
51,121,0.0,30.0,0.0,85.0,4.0,21.0,0.8
51,122,0.0,30.0,0.0,85.0,4.0,22.0,0.9
51,123,0.0,30.0,0.0,85.0,4.0,22.0,0.9
51,124,0.0,30.0,0.0,85.0,4.0,21.0,0.9
51,125,0.0,30.0,0.0,90.0,4.0,19.0,0.8
51,126,0.0,30.0,0.0,90.0,4.0,19.0,0.8
51,127,0.0,30.0,0.0,90.0,4.0,19.0,0.9
51,128,0.0,30.0,0.0,90.0,4.0,20.0,0.9
51,129,0.0,30.0,0.0,90.0,4.0,20.0,0.9
51,130,0.0,30.0,0.0,90.0,4.0,19.0,0.9
51,131,0.0,30.0,0.0,90.0,4.0,18.0,1.0
51,132,0.0,30.0,0.0,95.0,4.0,15.0,1.0
51,133,0.0,30.0,0.0,90.0,4.0,17.0,1.1
51,134,0.0,30.0,0.0,85.0,4.0,20.0,1.2
51,135,0.0,30.0,0.0,85.0,4.0,20.0,1.3
52,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.2
