nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD
50,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,3.4
50,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.8
50,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.3
50,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5
50,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7
50,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.7
50,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.5
50,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.2
50,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,6.1
50,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.9
50,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.7
50,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6
50,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6
50,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.5
50,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6
50,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6
50,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.6
51,119,0.0,0.0,0.0,40.0,1.0,-2.0,3.7
51,120,0.0,0.0,0.0,35.0,1.0,-2.0,3.3
51,121,0.0,0.0,0.0,35.0,1.0,-2.0,3.1
51,122,0.0,0.0,0.0,30.0,1.0,-1.0,2.9
51,123,0.0,0.0,0.0,25.0,1.0,-2.0,2.8
51,124,0.0,0.0,0.0,25.0,1.0,-2.0,2.7
51,125,0.0,0.0,0.0,30.0,1.0,-4.0,2.6
51,126,0.0,0.0,0.0,30.0,1.0,-3.0,2.6
51,127,0.0,0.0,0.0,30.0,1.0,-3.0,2.6
51,128,0.0,0.0,0.0,25.0,1.0,-2.0,2.6
51,129,0.0,0.0,0.0,20.0,1.0,-2.0,2.6
51,130,0.0,0.0,0.0,25.0,1.0,-3.0,2.5
51,131,0.0,0.0,0.0,30.0,1.0,-4.0,2.6
51,132,0.0,0.0,0.0,30.0,1.0,-9.0,2.6
51,133,0.0,0.0,0.0,25.0,1.0,-6.0,2.7
51,134,0.0,0.0,0.0,15.0,1.0,-1.0,2.7
51,135,0.0,0.0,0.0,15.0,1.0,-1.0,2.7
52,119,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.4
52,120,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.5
52,121,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.6
52,122,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.7
52,123,-99.0,-99.0,0.0,-99.0,4.0,-99.0,6.9
52,124,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.0
52,125,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.2
52,126,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.3
52,127,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.5
52,128,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.6
52,129,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.8
52,130,-99.0,-99.0,0.0,-99.0,4.0,-99.0,7.9
52,131,-99.0,-99.0,0.0,-99.0,3.0,-99.0,8.0
52,132,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.2
52,133,-99.0,-99.0,0.0,-99.0,4.0,-99.0,8.3
52,134,-99.0,-99.0,0.0,-99.0,3.0,-99.0,8.5
52,135,-99.0,-99.0,0.0,-99.0,3.0,-99.0,8.6
53,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.8
53,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,4.9
53,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,5.1
