nx,ny,PCP,POP,PTY,REH,SKY,TMP,WSD
50,119,-99.0,-99.0,0.0,-99.0,3.0,-99.0,0.6
50,120,-99.0,-99.0,0.0,-99.0,3.0,-99.0,0.4
50,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.3
50,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.3
50,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.2
50,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.1
50,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.1
50,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.2
50,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.3
50,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.4
50,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.5
50,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.7
50,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.9
50,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.1
50,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.1
50,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.1
50,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.1
51,119,0.0,20.0,0.0,85.0,3.0,25.0,0.5
51,120,0.0,20.0,0.0,85.0,3.0,25.0,0.3
51,121,0.0,20.0,0.0,85.0,3.0,25.0,0.1
51,122,0.0,20.0,0.0,85.0,3.0,26.0,0.3
51,123,0.0,20.0,0.0,85.0,3.0,25.0,0.6
51,124,0.0,20.0,0.0,80.0,3.0,25.0,0.8
51,125,0.0,20.0,0.0,85.0,3.0,23.0,0.9
51,126,0.0,20.0,0.0,85.0,3.0,23.0,1.1
51,127,0.0,20.0,0.0,85.0,3.0,23.0,1.2
51,128,0.0,20.0,0.0,80.0,3.0,23.0,0.8
51,129,0.0,20.0,0.0,80.0,3.0,22.0,0.6
51,130,0.0,20.0,0.0,80.0,3.0,22.0,0.8
51,131,0.0,20.0,0.0,85.0,3.0,21.0,1.0
51,132,0.0,20.0,0.0,85.0,3.0,18.0,1.0
51,133,0.0,20.0,0.0,85.0,3.0,19.0,0.4
51,134,0.0,20.0,0.0,85.0,3.0,22.0,0.1
51,135,0.0,30.0,0.0,85.0,4.0,22.0,0.4
52,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.4
52,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.2
52,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.1
52,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.1
52,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.1
52,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.2
52,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.3
52,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.2
52,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.3
52,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.2
52,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.3
52,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.2
52,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.2
52,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.2
52,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.1
52,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,2.0
52,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.8
53,119,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.7
53,120,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.5
53,121,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.5
53,122,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.5
53,123,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.5
53,124,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.6
53,125,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.6
53,126,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.6
53,127,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.5
53,128,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.5
53,129,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.4
53,130,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.5
53,131,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.5
53,132,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.7
53,133,-99.0,-99.0,0.0,-99.0,1.0,-99.0,0.9
53,134,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.2
53,135,-99.0,-99.0,0.0,-99.0,1.0,-99.0,1.5
54,119,0.0,20.0,0.0,75.0,3.0,24.0,0.7
54,120,0.0,20.0,0.0,80.0,3.0,24.0,0.8
54,121,0.0,20.0,0.0,80.0,3.0,20.0,0.9
54,122,0.0,20.0,0.0,80.0,3.0,22.0,1.3
54,123,0.0,20.0,0.0,80.0,3.0,23.0,1.6
54,124,0.0,20.0,0.0,80.0,3.0,25.0,1.6
54,125,0.0,20.0,0.0,80.0,3.0,24.0,1.6
54,126,0.0,20.0,0.0,75.0,3.0,25.0,1.1
54,127,0.0,20.0,0.0,75.0,3.0,24.0,0.9
54,128,0.0,20.0,0.0,75.0,3.0,26.0,1.0
54,129,0.0,20.0,0.0,75.0,3.0,25.0,1.2
54,130,0.0,30.0,0.0,75.0,4.0,26.0,1.4
54,131,0.0,30.0,0.0,75.0,4.0,27.0,1.4
